A�O;MES;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO_HECHO;MODALIDAD;CANTIDAD
2022;7;CAJAMARCA;CELENDIN;JOSE GALVEZ;60306;Violencia contra la mujer e integrantes;1
2022;7;CAJAMARCA;CELENDIN;OXAMARCA;60308;Otros;1
2022;7;CAJAMARCA;CELENDIN;OXAMARCA;60308;Robo;1
2022;7;CAJAMARCA;CELENDIN;SUCRE;60310;Estafa;1
2022;7;CAJAMARCA;CELENDIN;SUCRE;60310;Otros;4
2022;7;CAJAMARCA;CELENDIN;SUCRE;60310;Violencia contra la mujer e integrantes;3
2022;7;CAJAMARCA;CHOTA;ANGUIA;60402;Otros;1
2022;7;CAJAMARCA;CHOTA;CHOTA;60401;Estafa;2
2022;7;CAJAMARCA;CHOTA;CHOTA;60401;Extorsión;2
2022;7;CAJAMARCA;CHOTA;CHOTA;60401;Hurto;12
2022;7;CAJAMARCA;CHOTA;CHOTA;60401;Otros;38
2022;7;CAJAMARCA;CHOTA;CHOTA;60401;Robo;2
2022;7;CAJAMARCA;CHOTA;CHOTA;60401;Violencia contra la mujer e integrantes;40
2022;7;CAJAMARCA;CHOTA;HUAMBOS;60409;Hurto;1
2022;7;CAJAMARCA;CHOTA;HUAMBOS;60409;Otros;1
2022;7;CAJAMARCA;CHOTA;HUAMBOS;60409;Violencia contra la mujer e integrantes;4
2022;7;CAJAMARCA;CHOTA;LLAMA;60411;Extorsión;1
2022;7;CAJAMARCA;CHOTA;LLAMA;60411;Hurto;2
2022;7;CAJAMARCA;CHOTA;LLAMA;60411;Otros;5
2022;7;CAJAMARCA;CHOTA;LLAMA;60411;Violencia contra la mujer e integrantes;1
2022;7;CAJAMARCA;CHOTA;QUEROCOTO;60415;Hurto;1
2022;7;CAJAMARCA;CHOTA;QUEROCOTO;60415;Otros;6
2022;7;CAJAMARCA;CHOTA;QUEROCOTO;60415;Violencia contra la mujer e integrantes;5
2022;7;CAJAMARCA;CHOTA;TACABAMBA;60417;Hurto;2
2022;7;CAJAMARCA;CHOTA;TACABAMBA;60417;Otros;6
2022;7;CAJAMARCA;CHOTA;TACABAMBA;60417;Violencia contra la mujer e integrantes;1
2022;7;CAJAMARCA;CONTUMAZA;CHILETE;60502;Otros;4
2022;7;CAJAMARCA;CONTUMAZA;CHILETE;60502;Violencia contra la mujer e integrantes;1
2022;7;CAJAMARCA;CONTUMAZA;CONTUMAZA;60501;Hurto;1
2022;7;CAJAMARCA;CONTUMAZA;CONTUMAZA;60501;Otros;3
2022;7;CAJAMARCA;CONTUMAZA;CONTUMAZA;60501;Violencia contra la mujer e integrantes;2
2022;7;CAJAMARCA;CONTUMAZA;TANTARICA;60507;Otros;3
2022;7;CAJAMARCA;CONTUMAZA;YONAN;60508;Extorsión;3
2022;7;CAJAMARCA;CONTUMAZA;YONAN;60508;Hurto;1
2022;7;CAJAMARCA;CONTUMAZA;YONAN;60508;Otros;7
2022;7;CAJAMARCA;CONTUMAZA;YONAN;60508;Robo;3
2022;7;CAJAMARCA;CONTUMAZA;YONAN;60508;Violencia contra la mujer e integrantes;6
2022;7;CAJAMARCA;CUTERVO;CALLAYUC;60602;Hurto;2
2022;7;CAJAMARCA;CUTERVO;CALLAYUC;60602;Otros;1
2022;7;CAJAMARCA;CUTERVO;CALLAYUC;60602;Violencia contra la mujer e integrantes;1
2022;7;CAJAMARCA;CUTERVO;CHOROS;60603;Otros;2
2022;7;CAJAMARCA;CUTERVO;CUTERVO;60601;Estafa;3
2022;7;CAJAMARCA;CUTERVO;CUTERVO;60601;Hurto;25
2022;7;CAJAMARCA;CUTERVO;CUTERVO;60601;Otros;50
2022;7;CAJAMARCA;CUTERVO;CUTERVO;60601;Robo;3
2022;7;CAJAMARCA;CUTERVO;CUTERVO;60601;Violencia contra la mujer e integrantes;40
2022;7;CAJAMARCA;CUTERVO;QUEROCOTILLO;60607;Hurto;1
2022;7;CAJAMARCA;CUTERVO;QUEROCOTILLO;60607;Otros;3
2022;7;CAJAMARCA;CUTERVO;QUEROCOTILLO;60607;Violencia contra la mujer e integrantes;2
2022;7;CAJAMARCA;CUTERVO;SANTA CRUZ;60611;Hurto;1
2022;7;CAJAMARCA;CUTERVO;SANTA CRUZ;60611;Violencia contra la mujer e integrantes;1
2022;7;CAJAMARCA;CUTERVO;SOCOTA;60614;Hurto;1
2022;7;CAJAMARCA;CUTERVO;SOCOTA;60614;Otros;4
2022;7;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Estafa;2
2022;7;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Hurto;14
2022;7;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Otros;43
2022;7;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Robo;3
2022;7;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Violencia contra la mujer e integrantes;30
2022;7;CAJAMARCA;HUALGAYOC;HUALGAYOC;60703;Extorsión;1
2022;7;CAJAMARCA;HUALGAYOC;HUALGAYOC;60703;Otros;7
2022;7;CAJAMARCA;HUALGAYOC;HUALGAYOC;60703;Violencia contra la mujer e integrantes;4
2022;7;CAJAMARCA;JAEN;BELLAVISTA;60802;Hurto;3
2022;7;CAJAMARCA;JAEN;BELLAVISTA;60802;Otros;11
2022;7;CAJAMARCA;JAEN;BELLAVISTA;60802;Robo;1
2022;7;CAJAMARCA;JAEN;BELLAVISTA;60802;Violencia contra la mujer e integrantes;3
2022;7;CAJAMARCA;JAEN;COLASAY;60804;Otros;1
2022;7;CAJAMARCA;JAEN;HUABAL;60805;Hurto;1
2022;7;CAJAMARCA;JAEN;JAEN;60801;Estafa;3
2022;7;CAJAMARCA;JAEN;JAEN;60801;Extorsión;8
2022;7;CAJAMARCA;JAEN;JAEN;60801;Hurto;181
2022;7;CAJAMARCA;JAEN;JAEN;60801;Otros;96
2022;7;CAJAMARCA;JAEN;JAEN;60801;Robo;37
2022;7;CAJAMARCA;JAEN;JAEN;60801;Violencia contra la mujer e integrantes;58
2022;7;CAJAMARCA;JAEN;LAS PIRIAS;60806;Otros;1
2022;7;CAJAMARCA;JAEN;POMAHUACA;60807;Otros;4
2022;7;CAJAMARCA;JAEN;PUCARA;60808;Estafa;1
2022;7;CAJAMARCA;JAEN;PUCARA;60808;Hurto;2
2022;7;CAJAMARCA;JAEN;PUCARA;60808;Otros;9
2022;7;CAJAMARCA;JAEN;PUCARA;60808;Robo;1
2022;7;CAJAMARCA;JAEN;PUCARA;60808;Violencia contra la mujer e integrantes;5
2022;7;CAJAMARCA;JAEN;SAN JOSE DEL ALTO;60811;Otros;1
2022;7;CAJAMARCA;JAEN;SANTA ROSA;60812;Hurto;4
2022;7;CAJAMARCA;JAEN;SANTA ROSA;60812;Otros;5
2022;7;CAJAMARCA;JAEN;SANTA ROSA;60812;Violencia contra la mujer e integrantes;2
2022;7;CAJAMARCA;SAN IGNACIO;CHIRINOS;60902;Hurto;4
2022;7;CAJAMARCA;SAN IGNACIO;CHIRINOS;60902;Otros;8
2022;7;CAJAMARCA;SAN IGNACIO;CHIRINOS;60902;Robo;1
2022;7;CAJAMARCA;SAN IGNACIO;CHIRINOS;60902;Violencia contra la mujer e integrantes;2
2022;7;CAJAMARCA;SAN IGNACIO;LA COIPA;60904;Hurto;3
2022;7;CAJAMARCA;SAN IGNACIO;LA COIPA;60904;Otros;4
2022;7;CAJAMARCA;SAN IGNACIO;NAMBALLE;60905;Otros;2
2022;7;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Estafa;2
2022;7;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Hurto;11
2022;7;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Otros;24
2022;7;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Robo;1
2022;7;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Violencia contra la mujer e integrantes;14
2022;7;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;60906;Hurto;2
2022;7;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;60906;Otros;4
2022;7;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;60906;Violencia contra la mujer e integrantes;4
2022;7;CAJAMARCA;SAN IGNACIO;TABACONAS;60907;Hurto;1
2022;7;CAJAMARCA;SAN IGNACIO;TABACONAS;60907;Otros;4
2022;7;CAJAMARCA;SAN MARCOS;CHANCAY;61002;Otros;1
2022;7;CAJAMARCA;SAN MARCOS;CHANCAY;61002;Violencia contra la mujer e integrantes;1
2022;7;CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA;61003;Otros;4
2022;7;CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA;61003;Violencia contra la mujer e integrantes;4
2022;7;CAJAMARCA;SAN MARCOS;ICHOCAN;61005;Otros;3
2022;7;CAJAMARCA;SAN MARCOS;ICHOCAN;61005;Violencia contra la mujer e integrantes;2
2022;7;CAJAMARCA;SAN MARCOS;JOSE MANUEL QUIROZ;61006;Violencia contra la mujer e integrantes;1
2022;7;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;61007;Violencia contra la mujer e integrantes;1
2022;7;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Estafa;1
2022;7;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Hurto;1
2022;7;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Otros;15
2022;7;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Robo;2
2022;7;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Violencia contra la mujer e integrantes;10
2022;7;CAJAMARCA;SAN MIGUEL;BOLIVAR;61102;Otros;4
2022;7;CAJAMARCA;SAN MIGUEL;BOLIVAR;61102;Violencia contra la mujer e integrantes;2
2022;7;CAJAMARCA;SAN MIGUEL;CATILLUC;61104;Otros;3
2022;7;CAJAMARCA;SAN MIGUEL;CATILLUC;61104;Violencia contra la mujer e integrantes;1
2022;7;CAJAMARCA;SAN MIGUEL;EL PRADO;61105;Hurto;1
2022;7;CAJAMARCA;SAN MIGUEL;LLAPA;61107;Otros;1
2022;7;CAJAMARCA;SAN MIGUEL;LLAPA;61107;Violencia contra la mujer e integrantes;1
2022;7;CAJAMARCA;SAN MIGUEL;NIEPOS;61109;Otros;1
2022;7;CAJAMARCA;SAN MIGUEL;NIEPOS;61109;Robo;1
2022;7;CAJAMARCA;SAN MIGUEL;NIEPOS;61109;Violencia contra la mujer e integrantes;3
2022;7;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Hurto;5
2022;7;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Otros;8
2022;7;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Violencia contra la mujer e integrantes;7
2022;7;CAJAMARCA;SAN MIGUEL;TONGOD;61112;Otros;4
2022;7;CAJAMARCA;SAN PABLO;SAN BERNARDINO;61202;Violencia contra la mujer e integrantes;3
2022;7;CAJAMARCA;SAN PABLO;SAN LUIS;61203;Violencia contra la mujer e integrantes;2
2022;7;CAJAMARCA;SAN PABLO;SAN PABLO;61201;Hurto;1
2022;7;CAJAMARCA;SAN PABLO;SAN PABLO;61201;Otros;6
2022;7;CAJAMARCA;SAN PABLO;SAN PABLO;61201;Violencia contra la mujer e integrantes;3
2022;7;CAJAMARCA;SANTA CRUZ;CATACHE;61303;Otros;1
2022;7;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;61301;Estafa;1
2022;7;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;61301;Hurto;3
2022;7;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;61301;Otros;7
2022;7;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;61301;Violencia contra la mujer e integrantes;8
2022;7;CAJAMARCA;SANTA CRUZ;SAUCEPAMPA;61308;Otros;1
2022;7;CAJAMARCA;SANTA CRUZ;SAUCEPAMPA;61308;Violencia contra la mujer e integrantes;1
2022;7;CAJAMARCA;SANTA CRUZ;UTICYACU;61310;Violencia contra la mujer e integrantes;1
2022;8;CAJAMARCA;CAJABAMBA;CACHACHI;60202;Otros;1
2022;8;CAJAMARCA;CAJABAMBA;CACHACHI;60202;Robo;1
2022;8;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Estafa;6
2022;8;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Extorsión;2
2022;8;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Homicidio;2
2022;8;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Hurto;11
2022;8;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Otros;35
2022;8;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Robo;4
2022;8;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Violencia contra la mujer e integrantes;30
2022;8;CAJAMARCA;CAJABAMBA;CONDEBAMBA;60203;Otros;5
2022;8;CAJAMARCA;CAJABAMBA;CONDEBAMBA;60203;Violencia contra la mujer e integrantes;1
2022;8;CAJAMARCA;CAJABAMBA;SITACOCHA;60204;Otros;3
2022;8;CAJAMARCA;CAJABAMBA;SITACOCHA;60204;Violencia contra la mujer e integrantes;4
2022;8;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;Estafa;9
2022;8;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;Hurto;145
2022;8;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;Otros;242
2022;8;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;Robo;8
2022;8;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;Violencia contra la mujer e integrantes;185
2022;8;CAJAMARCA;CAJAMARCA;CHETILLA;60103;Violencia contra la mujer e integrantes;1
2022;8;CAJAMARCA;CAJAMARCA;COSPAN;60104;Violencia contra la mujer e integrantes;1
2022;8;CAJAMARCA;CAJAMARCA;ENCAÑADA;60105;Otros;2
2022;8;CAJAMARCA;CAJAMARCA;ENCAÑADA;60105;Violencia contra la mujer e integrantes;3
2022;8;CAJAMARCA;CAJAMARCA;JESUS;60106;Hurto;2
2022;8;CAJAMARCA;CAJAMARCA;JESUS;60106;Violencia contra la mujer e integrantes;6
2022;8;CAJAMARCA;CAJAMARCA;LLACANORA;60107;Hurto;1
2022;8;CAJAMARCA;CAJAMARCA;LLACANORA;60107;Violencia contra la mujer e integrantes;1
2022;8;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;60108;Estafa;1
2022;8;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;60108;Hurto;10
2022;8;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;60108;Otros;17
2022;8;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;60108;Robo;1
2022;8;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;60108;Violencia contra la mujer e integrantes;15
2022;8;CAJAMARCA;CAJAMARCA;MAGDALENA;60109;Hurto;1
2022;8;CAJAMARCA;CAJAMARCA;MAGDALENA;60109;Violencia contra la mujer e integrantes;2
2022;8;CAJAMARCA;CAJAMARCA;MATARA;60110;Hurto;2
2022;8;CAJAMARCA;CAJAMARCA;MATARA;60110;Violencia contra la mujer e integrantes;2
2022;8;CAJAMARCA;CAJAMARCA;NAMORA;60111;Otros;3
2022;8;CAJAMARCA;CAJAMARCA;NAMORA;60111;Violencia contra la mujer e integrantes;2
2022;8;CAJAMARCA;CAJAMARCA;SAN JUAN;60112;Otros;4
2022;8;CAJAMARCA;CELENDIN;CELENDIN;60301;Estafa;3
2022;8;CAJAMARCA;CELENDIN;CELENDIN;60301;Hurto;23
2022;8;CAJAMARCA;CELENDIN;CELENDIN;60301;Otros;40
2022;8;CAJAMARCA;CELENDIN;CELENDIN;60301;Robo;4
2022;8;CAJAMARCA;CELENDIN;CELENDIN;60301;Violencia contra la mujer e integrantes;33
2022;8;CAJAMARCA;CELENDIN;CHUMUCH;60302;Hurto;1
2022;8;CAJAMARCA;CELENDIN;CORTEGANA;60303;Otros;1
2022;8;CAJAMARCA;CELENDIN;CORTEGANA;60303;Violencia contra la mujer e integrantes;1
2022;8;CAJAMARCA;CELENDIN;HUASMIN;60304;Hurto;1
2022;8;CAJAMARCA;CELENDIN;HUASMIN;60304;Otros;6
2022;8;CAJAMARCA;CELENDIN;HUASMIN;60304;Violencia contra la mujer e integrantes;2
2022;8;CAJAMARCA;CELENDIN;JORGE CHAVEZ;60305;Extorsión;1
2022;8;CAJAMARCA;CELENDIN;LA LIBERTAD DE PALLAN;60312;Violencia contra la mujer e integrantes;1
2022;8;CAJAMARCA;CELENDIN;OXAMARCA;60308;Violencia contra la mujer e integrantes;1
2022;8;CAJAMARCA;CELENDIN;SUCRE;60310;Otros;3
2022;8;CAJAMARCA;CELENDIN;SUCRE;60310;Violencia contra la mujer e integrantes;2
2022;8;CAJAMARCA;CHOTA;CHALAMARCA;60419;Otros;1
2022;8;CAJAMARCA;CHOTA;CHOTA;60401;Estafa;2
2022;8;CAJAMARCA;CHOTA;CHOTA;60401;Extorsión;1
2022;8;CAJAMARCA;CHOTA;CHOTA;60401;Hurto;20
2022;8;CAJAMARCA;CHOTA;CHOTA;60401;Otros;41
2022;8;CAJAMARCA;CHOTA;CHOTA;60401;Robo;3
2022;8;CAJAMARCA;CHOTA;CHOTA;60401;Violencia contra la mujer e integrantes;34
2022;8;CAJAMARCA;CHOTA;HUAMBOS;60409;Extorsión;1
2022;8;CAJAMARCA;CHOTA;HUAMBOS;60409;Otros;3
2022;8;CAJAMARCA;CHOTA;HUAMBOS;60409;Violencia contra la mujer e integrantes;10
2022;8;CAJAMARCA;CHOTA;LAJAS;60410;Violencia contra la mujer e integrantes;2
2022;8;CAJAMARCA;CHOTA;LLAMA;60411;Estafa;1
2022;8;CAJAMARCA;CHOTA;LLAMA;60411;Otros;12
2022;8;CAJAMARCA;CHOTA;LLAMA;60411;Robo;2
2022;8;CAJAMARCA;CHOTA;LLAMA;60411;Violencia contra la mujer e integrantes;2
2022;8;CAJAMARCA;CHOTA;MIRACOSTA;60412;Violencia contra la mujer e integrantes;2
2022;8;CAJAMARCA;CHOTA;QUEROCOTO;60415;Otros;3
2022;8;CAJAMARCA;CHOTA;QUEROCOTO;60415;Violencia contra la mujer e integrantes;1
2022;8;CAJAMARCA;CHOTA;TACABAMBA;60417;Estafa;1
2022;8;CAJAMARCA;CHOTA;TACABAMBA;60417;Otros;3
2022;8;CAJAMARCA;CHOTA;TACABAMBA;60417;Violencia contra la mujer e integrantes;2
2022;8;CAJAMARCA;CONTUMAZA;CHILETE;60502;Otros;2
2022;8;CAJAMARCA;CONTUMAZA;CHILETE;60502;Robo;1
2022;8;CAJAMARCA;CONTUMAZA;CHILETE;60502;Violencia contra la mujer e integrantes;1
2022;8;CAJAMARCA;CONTUMAZA;CONTUMAZA;60501;Homicidio;1
2022;8;CAJAMARCA;CONTUMAZA;CONTUMAZA;60501;Otros;8
2022;8;CAJAMARCA;CONTUMAZA;CONTUMAZA;60501;Violencia contra la mujer e integrantes;1
2022;8;CAJAMARCA;CONTUMAZA;TANTARICA;60507;Extorsión;1
2022;8;CAJAMARCA;CONTUMAZA;TANTARICA;60507;Otros;3
2022;8;CAJAMARCA;CONTUMAZA;YONAN;60508;Hurto;2
2022;8;CAJAMARCA;CONTUMAZA;YONAN;60508;Otros;4
2022;8;CAJAMARCA;CONTUMAZA;YONAN;60508;Violencia contra la mujer e integrantes;3
2022;8;CAJAMARCA;CUTERVO;CALLAYUC;60602;Hurto;1
2022;8;CAJAMARCA;CUTERVO;CALLAYUC;60602;Otros;6
2022;8;CAJAMARCA;CUTERVO;CALLAYUC;60602;Robo;1
2022;8;CAJAMARCA;CUTERVO;CALLAYUC;60602;Violencia contra la mujer e integrantes;4
2022;8;CAJAMARCA;CUTERVO;CHOROS;60603;Otros;1
2022;8;CAJAMARCA;CUTERVO;CUTERVO;60601;Estafa;3
2022;8;CAJAMARCA;CUTERVO;CUTERVO;60601;Hurto;18
2022;8;CAJAMARCA;CUTERVO;CUTERVO;60601;Otros;39
2022;8;CAJAMARCA;CUTERVO;CUTERVO;60601;Violencia contra la mujer e integrantes;25
2022;8;CAJAMARCA;CUTERVO;QUEROCOTILLO;60607;Estafa;1
2022;8;CAJAMARCA;CUTERVO;QUEROCOTILLO;60607;Otros;4
2022;8;CAJAMARCA;CUTERVO;QUEROCOTILLO;60607;Violencia contra la mujer e integrantes;1
2022;8;CAJAMARCA;CUTERVO;SAN LUIS DE LUCMA;60610;Violencia contra la mujer e integrantes;2
2022;8;CAJAMARCA;CUTERVO;SANTO DOMINGO DE LA CAPILLA;60612;Otros;1
2022;8;CAJAMARCA;CUTERVO;SOCOTA;60614;Estafa;1
2022;8;CAJAMARCA;CUTERVO;SOCOTA;60614;Otros;4
2022;8;CAJAMARCA;CUTERVO;SOCOTA;60614;Violencia contra la mujer e integrantes;5
2022;8;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Estafa;2
2022;8;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Hurto;7
2022;8;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Otros;31
2022;8;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Robo;1
2022;8;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Violencia contra la mujer e integrantes;33
2022;8;CAJAMARCA;HUALGAYOC;HUALGAYOC;60703;Hurto;1
2022;8;CAJAMARCA;HUALGAYOC;HUALGAYOC;60703;Otros;3
2022;8;CAJAMARCA;HUALGAYOC;HUALGAYOC;60703;Violencia contra la mujer e integrantes;4
2022;8;CAJAMARCA;JAEN;BELLAVISTA;60802;Homicidio;1
2022;8;CAJAMARCA;JAEN;BELLAVISTA;60802;Hurto;3
2022;8;CAJAMARCA;JAEN;BELLAVISTA;60802;Otros;13
2022;8;CAJAMARCA;JAEN;BELLAVISTA;60802;Robo;1
2022;8;CAJAMARCA;JAEN;BELLAVISTA;60802;Violencia contra la mujer e integrantes;6
2022;8;CAJAMARCA;JAEN;COLASAY;60804;Otros;1
2022;8;CAJAMARCA;JAEN;COLASAY;60804;Violencia contra la mujer e integrantes;2
2022;8;CAJAMARCA;JAEN;HUABAL;60805;Otros;1
2022;8;CAJAMARCA;JAEN;JAEN;60801;Estafa;5
2022;8;CAJAMARCA;JAEN;JAEN;60801;Extorsión;10
2022;8;CAJAMARCA;JAEN;JAEN;60801;Hurto;233
2022;8;CAJAMARCA;JAEN;JAEN;60801;Otros;80
2022;8;CAJAMARCA;JAEN;JAEN;60801;Robo;24
2022;8;CAJAMARCA;JAEN;JAEN;60801;Violencia contra la mujer e integrantes;40
2022;8;CAJAMARCA;JAEN;POMAHUACA;60807;Hurto;4
2022;8;CAJAMARCA;JAEN;POMAHUACA;60807;Otros;6
2022;8;CAJAMARCA;JAEN;POMAHUACA;60807;Violencia contra la mujer e integrantes;1
2022;8;CAJAMARCA;JAEN;PUCARA;60808;Hurto;4
2022;8;CAJAMARCA;JAEN;PUCARA;60808;Otros;10
2022;8;CAJAMARCA;JAEN;PUCARA;60808;Robo;2
2022;8;CAJAMARCA;JAEN;PUCARA;60808;Violencia contra la mujer e integrantes;6
2022;8;CAJAMARCA;JAEN;SAN JOSE DEL ALTO;60811;Otros;2
2022;8;CAJAMARCA;JAEN;SANTA ROSA;60812;Otros;1
2022;8;CAJAMARCA;SAN IGNACIO;CHIRINOS;60902;Hurto;7
2022;8;CAJAMARCA;SAN IGNACIO;CHIRINOS;60902;Otros;6
2022;8;CAJAMARCA;SAN IGNACIO;CHIRINOS;60902;Violencia contra la mujer e integrantes;7
2022;8;CAJAMARCA;SAN IGNACIO;LA COIPA;60904;Hurto;2
2022;8;CAJAMARCA;SAN IGNACIO;LA COIPA;60904;Otros;2
2022;8;CAJAMARCA;SAN IGNACIO;LA COIPA;60904;Violencia contra la mujer e integrantes;2
2022;8;CAJAMARCA;SAN IGNACIO;NAMBALLE;60905;Otros;1
2022;8;CAJAMARCA;SAN IGNACIO;NAMBALLE;60905;Violencia contra la mujer e integrantes;1
2022;8;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Estafa;2
2022;8;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Hurto;12
2022;8;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Otros;28
2022;8;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Violencia contra la mujer e integrantes;14
2022;8;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;60906;Hurto;3
2022;8;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;60906;Otros;1
2022;8;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;60906;Violencia contra la mujer e integrantes;8
2022;8;CAJAMARCA;SAN IGNACIO;TABACONAS;60907;Hurto;3
2022;8;CAJAMARCA;SAN IGNACIO;TABACONAS;60907;Otros;2
2022;8;CAJAMARCA;SAN IGNACIO;TABACONAS;60907;Violencia contra la mujer e integrantes;1
2022;8;CAJAMARCA;SAN MARCOS;CHANCAY;61002;Otros;1
2022;8;CAJAMARCA;SAN MARCOS;CHANCAY;61002;Violencia contra la mujer e integrantes;1
2022;8;CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA;61003;Hurto;2
2022;8;CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA;61003;Otros;7
2022;8;CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA;61003;Violencia contra la mujer e integrantes;1
2022;8;CAJAMARCA;SAN MARCOS;GREGORIO PITA;61004;Otros;1
2022;8;CAJAMARCA;SAN MARCOS;ICHOCAN;61005;Robo;1
2022;8;CAJAMARCA;SAN MARCOS;ICHOCAN;61005;Violencia contra la mujer e integrantes;1
2022;8;CAJAMARCA;SAN MARCOS;JOSE MANUEL QUIROZ;61006;Otros;1
2022;8;CAJAMARCA;SAN MARCOS;JOSE MANUEL QUIROZ;61006;Violencia contra la mujer e integrantes;1
2022;8;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Hurto;3
2022;8;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Otros;20
2022;8;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Robo;1
2022;8;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Violencia contra la mujer e integrantes;15
2022;8;CAJAMARCA;SAN MIGUEL;BOLIVAR;61102;Otros;4
2022;8;CAJAMARCA;SAN MIGUEL;CALQUIS;61103;Violencia contra la mujer e integrantes;2
2022;8;CAJAMARCA;SAN MIGUEL;CATILLUC;61104;Otros;1
2022;8;CAJAMARCA;SAN MIGUEL;EL PRADO;61105;Hurto;1
2022;8;CAJAMARCA;SAN MIGUEL;EL PRADO;61105;Violencia contra la mujer e integrantes;1
2022;8;CAJAMARCA;SAN MIGUEL;LA FLORIDA;61106;Otros;1
2022;8;CAJAMARCA;SAN MIGUEL;LLAPA;61107;Hurto;1
2022;8;CAJAMARCA;SAN MIGUEL;LLAPA;61107;Otros;1
2022;8;CAJAMARCA;SAN MIGUEL;LLAPA;61107;Robo;1
2022;8;CAJAMARCA;SAN MIGUEL;LLAPA;61107;Violencia contra la mujer e integrantes;3
2022;8;CAJAMARCA;SAN MIGUEL;NIEPOS;61109;Hurto;2
2022;8;CAJAMARCA;SAN MIGUEL;NIEPOS;61109;Otros;1
2022;8;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Hurto;3
2022;8;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Otros;5
2022;8;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Violencia contra la mujer e integrantes;10
